Mode,Month,Origin Country,Origin Latitude,Origin Longitude,State,Load Port,Port Latitude,Port Longitude,Species,End Use,Destination Country,Destination Latitude,Destination Longitude,Quantity,Year,Date
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Breeder,United Arab Emirates,23.424076,53.847818,113,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,United Arab Emirates,23.424076,53.847818,1680,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Breeder,Bangladesh,23.684994,90.356331,42,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,147,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Vietnam,14.058324,108.277199,3431,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,124,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,2493,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Breeder,Pakistan,30.375321,69.345116,1003,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,155,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,53689,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,10000,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,80,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3772,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Japan,36.204824,138.252924,345,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,107,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,Taiwan,23.69781,120.960515,220,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,548,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Slaughter,Malaysia,4.210484,101.975766,438,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,138,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,3029,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,4201,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2922,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,141,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,60,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Malaysia,4.210484,101.975766,745,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Breeder,Malaysia,4.210484,101.975766,60,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,900,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3310,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,157,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3958,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,45,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,77,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,2932,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,131,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Vietnam,14.058324,108.277199,1318,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3380,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,142,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Feeder,Russia,61.52401,105.318756,16812,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1924,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,439,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,122,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Breeder,Argentina,-38.416097,-63.616672,13,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,1764,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,128,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,27,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,170,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Breeder,Uruguay,-32.522779,-55.765835,9,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,92,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Goats,Slaughter,Malaysia,4.210484,101.975766,67,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,550,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Slaughter,Malaysia,4.210484,101.975766,45,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3629,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Malaysia,4.210484,101.975766,1214,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Malaysia,4.210484,101.975766,1123,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2549,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,1799,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,80,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,140,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Indonesia,-0.789275,113.921327,3416,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Vietnam,14.058324,108.277199,811,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Productive,Indonesia,-0.789275,113.921327,1071,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,1972,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,92,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3831,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,142,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,29036,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,6000,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,8000,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,20000,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,3216,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Wyndham,-15.5847,128.2201,Cattle,Slaughter,Vietnam,14.058324,108.277199,98,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Wyndham,-15.5847,128.2201,Cattle,Feeder,Indonesia,-0.789275,113.921327,5026,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,40,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,1952,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Breeder,China,35.86166,104.195397,618,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,6845,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Slaughter,Vietnam,14.058324,108.277199,722,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,2567,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3244,2016,01/03/2016
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,4456,2016,01/03/2016
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,140,2016,01/03/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,315,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,1125,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,1666,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,5334,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Philippines,12.879721,121.774017,1743,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2098,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,3447,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,1080,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,800,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Slaughter,Malaysia,4.210484,101.975766,100,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,China,35.86166,104.195397,1400,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Slaughter,Vietnam,14.058324,108.277199,3347,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,6033,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Cattle,Breeder,China,35.86166,104.195397,2890,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,116,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,1901,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,12,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Philippines,12.879721,121.774017,89,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,Fiji,-16.578193,179.414413,35,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Alpacas,Breeder,Malaysia,4.210484,101.975766,13,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,622,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Cattle,Slaughter,Malaysia,4.210484,101.975766,49,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Camels,Breeder,Malaysia,4.210484,101.975766,22,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1169,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3119,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,3197,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,5000,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,29865,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,28000,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Qatar,25.354826,51.183884,150,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,Fiji,-16.578193,179.414413,28,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Breeder,China,35.86166,104.195397,1024,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,2838,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,United Arab Emirates,23.424076,53.847818,24,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3875,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Goats,Slaughter,Malaysia,4.210484,101.975766,210,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Cattle,Feeder,Israel,31.046051,34.851612,2711,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Jordan,30.585164,36.238414,39320,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,552,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Breeder,Fiji,-16.578193,179.414413,22,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,Fiji,-16.578193,179.414413,14,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1324,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,960,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,Malaysia,4.210484,101.975766,159,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,580,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,580,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Goats,Slaughter,Malaysia,4.210484,101.975766,210,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Breeder,Fiji,-16.578193,179.414413,53,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2064,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,149,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Slaughter,Vietnam,14.058324,108.277199,77,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,1165,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Productive,Indonesia,-0.789275,113.921327,1000,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,2135,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Israel,31.046051,34.851612,7504,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Feeder,Israel,31.046051,34.851612,17600,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Jordan,30.585164,36.238414,4053,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,1869,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Slaughter,Malaysia,4.210484,101.975766,1637,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,6945,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Productive,Indonesia,-0.789275,113.921327,1912,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,6509,2016,01/04/2016
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Vietnam,14.058324,108.277199,221,2016,01/04/2016
Air,Apr,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,168,2016,01/04/2016
